"g","delta","phi","Tui","R","ID"
1150.23987248533,-0.00664796158938699,10287,217406,0.014622538,441
778.264506695286,-0.00110763344725697,7163,247095,0.126040172,442
1059.41082454294,-0.000637234586689758,10690,152961,0.146798952,443
813.26081044069,0.000923883762647704,7038,237789,-0.153791879,444
273.522910344828,0.00192809977222591,3625,212493,-0.143074582,445
443.179851900109,0.00660237255985394,3684,187794,-0.041113112,446
141.495228691983,0.00857107083986128,3081,205621,-0.037868074,447
494.833811981567,0.00113665071439503,6293,238725,-0.139802597,448
235.994348815166,-0.0573062741439917,2954,175756,0.005907277,449
-189.000385494107,-0.00798375771989768,2206,170295,0.056778922,450
588.635236363636,0.00516969021112521,5544,242427,-0.034890907,451
877.721343589744,0.0219380833838207,7800,239594,-0.005843953,452
595.321456184084,-0.00295859938758002,5215,213826,0.064812612,453
708.978936027355,-0.00208515227410366,6434,227416,0.074538589,454
979.527504391539,-0.00281593878919117,10543,264244,0.033683141,455
119.324105966587,-0.011147733046196,3771,208990,0.023787944,456
293.80275626236,0.00147497436935268,3034,230560,-0.22346008,457
343.91145921422,-0.075164269195267,2397,185988,0.005550352,458
749.702424887759,0.00336158283220741,3636,211019,-0.081814882,459
1442.62423692958,0.00912391201454076,8143,187091,-0.013459672,460
-496.30301980916,0.0269762454312284,1817,204786,-0.020401569,461
759.477280378686,-0.0274602112750629,3161,168838,0.011520508,462
578.644015921862,0.00503911608946268,3232,217414,-0.061400836,463
428.758897642831,0.00615518202913798,3117,240301,-0.052122147,464
-561.026831553169,0.00323663185774333,1832,241590,-0.168648012,465
583.263372594908,0.00565832745093131,2763,193710,-0.063963326,466
1028.53138071971,0.00260548561157617,4652,218222,-0.082503356,467
647.970330839001,0.00352373791508853,3461,234756,-0.081996403,468
197.726173134143,0.0262253590388157,2180,201584,-0.017491299,469
571.251550110107,0.00192865101991593,2921,187644,-0.177506717,470
1107.69071921737,-6.58657210563632,5678,246213,2.67e-05,471
87.5123850963219,0.00797540727689238,2089,207619,-0.060021755,472
356.93454810008,0.00163140749553187,4040,161289,-0.151724663,473
260.194261729139,0.00126603363855876,2378,213567,-0.332156614,474
225.596987176805,0.00368020819042251,2261,212726,-0.120178575,475
1495.77654495249,-0.00117802237422196,8103,186124,0.104761238,476
1203.66585888249,0.00161712287586781,4956,197498,-0.124774455,477
1292.89007312668,0.00190858985395527,7007,248744,-0.074774802,478
-161.247565324028,-0.0145579265983543,1551,183259,0.044288266,479
195.104004499682,0.0235221777796109,1868,181839,-0.022758603,480
511.336948623151,-0.00805721360603459,2385,195391,0.052038736,481
1113.4907880264,-0.00228829500127998,4128,184649,0.105864,482
344.508196173902,-0.00417092684759496,1897,174704,0.126386328,483
204.74405969934,0.00332763354609974,1921,190881,-0.156436158,484
-31.7082724453576,-0.0382181573639741,1401,171978,0.018676355,485
1040.73007516349,0.0333806133224909,3736,208160,-0.008018605,486
-68.2751367997075,-0.0968290439783309,1441,185760,0.007166884,487
829.983051731878,0.0321666890383846,3221,242641,-0.00965168,488
525.934505006599,0.0173570886103457,2355,226865,-0.024464267,489
-710.492468527597,-0.0817617262136492,1257,231425,0.009730041,490
195.464499379263,-1.15772566404842,1894,229574,0.000456052,491
-409.041901021704,-0.0446845664952145,4093,227538,0.00546765,492
-136.942559217247,-0.00255475139538584,4962,244254,0.07888503,493
554.588613584549,0.00250992297411551,5166,165513,-0.077123229,494
538.640845986128,-0.0626431352573474,4910,158477,0.00325121,495
-932.733158550624,-0.00626557068876449,3340,245743,0.047785144,496
-1174.8295824901,-0.00192732974717009,3038,246936,0.170787549,497
593.383305658099,-0.00123359405037772,6497,229524,0.124771348,498
-23.7120525315299,-0.002320675401717,3392,181993,0.127036862,499
1068.91896176793,0.00275119377416614,6352,155827,-0.057222698,500
372.522012805375,-0.00213404204337392,4109,208321,0.114040966,501
-840.57893994409,-0.0312528166981944,2263,252692,0.014139247,502
5.06637916455247,-0.00262399250773812,3066,231750,0.12429832,503
-1258.7316301988,-0.00316298197912141,1853,241764,0.170619185,504
-194.802996931893,-0.0398055960020203,5273,457549,0.004764289,505
-741.771419204934,-0.0128955453178329,1657,193365,0.04679913,506
-1038.33003931662,-0.00480701703513354,1217,168351,0.170936088,507
-180.971781305115,-0.00550860864646902,1600,172198,0.113458777,508
991.524437783379,-0.00108353254306815,4893,229816,0.188617865,509
-170.175631255756,-0.00591966927890328,2026,229740,0.083380235,510
-343.444924786505,-0.000858457484357303,29286,216208,0.039776004,511
-92.1865516330436,-0.000580318186895376,30441,207047,0.056607621,512
384.2437818229,-0.00125657503281427,47271,245435,0.016835142,513
-254.985308433156,-0.000303769619587805,24747,191125,0.13302495,514
-652.262039715335,-0.000421075470782691,27836,221047,0.085316539,515
255.733225234386,0.000481409844109479,33007,191478,-0.062933079,516
26.3847324231183,-0.000751286297110753,30835,207514,0.043166872,517
379.401208897684,-0.000303073604774079,29428,153884,0.112122078,518
-660.224751267582,0.00160029297575916,25072,230214,-0.024923643,519
-875.957421829875,-0.00139617364407612,19158,164739,0.03738612,520
-1453.87052006884,0.000327376148253121,17933,187927,-0.170333479,521
-734.037098769867,0.000570582487882798,19844,161813,-0.088318634,522
-2243.35589259248,-0.449011415584914,12509,164782,0.000178041,523
-288.101856813449,-0.000461670176014464,25897,173531,0.083640905,524
402.151382296977,-0.00933006005351131,27949,136183,0.003834858,525
86.0102334244878,-0.000410184639360192,23771,153463,0.102558853,526
-608.416675888537,0.00134755833578539,13626,114900,-0.054460803,527
-531.185628063892,0.000966844876888841,15179,115271,-0.068139672,528
-239.319155581628,0.00506231027330704,28115,227211,-0.007026081,529
-1136.58415845,-0.000907030493015876,13784,152458,0.07998395,530
439.018026157004,0.000357123791482776,31015,155218,-0.090283717,531
-2232.23759643298,-0.000967868232390965,8854,126334,0.11669285,532
-540.378584821196,-0.00218470645170441,15926,159544,0.028740889,533
-203.361867105301,-0.00061611849851056,20784,176491,0.078092013,534
-261.738700752512,-0.000610613058733515,17589,162136,0.093109236,535
-1123.42988136823,0.042759157145452,10236,115501,-0.00228476,536
-617.854654570496,-0.00038057337058054,17301,193676,0.151876436,537
-950.820490283223,-0.000705545105256168,12930,166160,0.109616692,538
-204.420766436634,-0.00502766024811991,15687,147733,0.012679268,539
-549.806723028722,-0.00109232524668391,16980,191623,0.053915091,540
524.93832260155,0.000267363716934063,28411,136432,-0.131647013,541
-3418.55114216991,-0.00603600476735077,7510,180332,0.022060253,542
-91.6709252042913,-0.000750679144075856,15300,141949,0.087067128,543
267.261491281007,-0.000578077877546899,29271,242834,0.05909845,544
-263.431213833704,0.00018046538748395,21597,238977,-0.256574005,545
108.793113894459,-0.00184017080892884,21463,194755,0.025319285,546
-169.620066765531,-0.000644195148972513,14279,141293,0.10871382,547
-913.378743789702,0.000487330028603067,8162,114521,-0.251408662,548
-57.9413534277144,-0.000748136074083613,19028,196427,0.070246754,549
56.9075873967811,-0.00126625100932713,21170,206540,0.037304338,550
-38.2594400759494,-0.00128562171129587,15879,161588,0.048985061,551
612.43272238896,0.000713965733853139,24215,164825,-0.057841315,552
214.872446821606,0.000654239882861968,14148,232783,-0.10803586,553
267.10444265502,-0.00190070571712896,15138,243693,0.034754946,554
-143.272973290665,-0.00492563964876822,12592,233110,0.016122881,555
-874.436575862152,-0.00200054296192382,7765,185887,0.064374024,556
210.467228676808,-0.000420875393566347,16570,245870,0.143391681,557
-1500.10825271447,-0.00108629619949809,6607,187215,0.139330897,558
378.566285570119,-0.000616918559483536,14268,229258,0.113608039,559
540.694858664879,0.00791425170981258,11397,167161,-0.011086631,560
1172.60142042556,-0.000737596583174299,19624,185330,0.06908656,561
217.07098531776,-0.000589843674883489,11893,182964,0.142551455,562
391.065244041156,-0.000352516289835104,15918,207176,0.178210098,563
335.744907560057,-0.00153229795212977,14659,249063,0.044519721,564
-1201.28642829433,-0.00166200714482945,9478,252348,0.063481972,565
293.577568418927,-0.000675403549414801,14099,188777,0.105014278,566
87.4200750288624,-0.00135290081839307,16583,242702,0.044572905,567
225.03599716508,-0.00183781194803077,12603,229720,0.043174269,568
823.807910601799,0.000111014202749856,15709,165425,-0.573420105,569
781.410850990637,0.00155391293596472,21205,217010,-0.030348347,570
840.589696682857,-0.00095654806152646,13308,139122,0.07855619,571
219.871378160685,-0.000638754354564386,10183,179098,0.153741241,572
295.577174237295,-0.0104085445280831,9502,166170,0.01011102,573
910.848092312248,-0.00280507914212648,14024,154685,0.025420435,574
997.650628835778,-0.000447214216203977,17788,210628,0.125706368,575
48.4642061329805,-0.00196603967411346,17211,243920,0.029553003,576
-118.930981103455,0.00592434684995482,11129,166643,-0.015167129,577
-1307.09283808834,0.00412617003083386,11590,375138,-0.020910742,578
920.45549122377,-0.000497270503352532,13121,160740,0.153264074,579
515.250589552083,-0.0015099206105658,11460,175968,0.057791141,580
926.489336197518,-0.000755455428219679,14881,135979,0.08895268,581
268.343138926933,0.00310635783051649,8184,113149,-0.039335339,582
-351.810991726752,0.000739501445747449,11955,197212,-0.113112706,583
-49.9986482818713,-0.000688488109002967,9790,200630,0.14836138,584
359.124848923842,0.000643794894280526,9032,149980,-0.171976277,585
352.146168399448,-0.00448148329310549,12947,240776,0.017234912,586
-274.726561050509,0.0299738398591745,10075,149011,-0.003311407,587
-746.717556174018,-0.0290462575091119,14206,244858,0.002423472,588
484.233591948739,-0.000314160824167977,19449,204714,0.163663071,589
392.536475478523,-0.00891504299728446,13802,152543,0.00812708,590
-139.703211651909,-0.00175794397417901,16999,232841,0.033463518,591
-29.2828751210964,-0.0144117802887299,12804,166674,0.005419219,592
-1528.93153427472,0.0027826890565839,9018,189538,-0.039849703,593
-962.580208570226,0.00205289439448895,4036,114775,-0.120693042,594
-311.148328423484,-0.00183488179988558,9550,134390,0.057067459,595
-36.5322970353782,-0.0122071403344782,8621,115358,0.009502293,596
496.472060197512,0.00474108151467712,8508,151240,-0.02479106,597
126.640532948159,-0.00107779262856766,8529,192900,0.108784414,598
685.072756044431,-0.000446599051697336,13856,248141,0.161601106,599
-1313.07954220904,-0.00211137984745786,3426,114432,0.138243993,600
222.171386150073,0.00730625747899569,10030,237240,-0.01364596,601
752.503752953865,-0.00101729034912397,11608,208562,0.084683281,602
16.0133935848976,-0.00107338229235471,6193,143614,0.150433477,603
996.560028869575,-0.000657294887344139,14767,231555,0.10302615,604
404.515603455165,-0.00096140568645083,9304,204510,0.111795317,605
463.306685128042,0.0354065867523541,7754,167736,-0.003642421,606
1002.98166834387,-0.00106346001675013,9831,159471,0.095649155,607
1434.43923552521,-0.000588554618383708,18387,213759,0.092406464,608
475.398474939882,0.00240366551529143,6087,188255,-0.068347505,609
741.149348778883,-0.00134310373569945,5966,156433,0.124797876,610
-1330.04493686605,-0.00329563620616903,3273,229514,0.09270747,611
760.176967867698,-0.00141413702238891,7750,195154,0.091244523,612
-441.717448135376,-0.0021796459257798,3022,139565,0.151816715,613
-551.483475597206,-0.00162412348098878,4830,244965,0.127477584,614
335.241909061746,0.00157880398315007,6909,234884,-0.091676198,615
2074.48367576988,-0.000977149915584066,7794,224151,0.131304134,616
2073.8415771299,-0.0025532374218313,5625,152546,0.069628377,617
2281.86125226488,-0.000676356952604132,7820,184605,0.189067677,618
2389.75841262291,-0.00192878762112641,10233,223436,0.050665533,619
2360.5450625029,-0.000627036808674072,10511,228199,0.15172702,620
110.81105755813,0.00194249315804075,3207,185005,-0.16052458,621
2273.47375137567,-0.0010081579612945,7550,165032,0.13137855,622
1837.50955603592,-0.000658458377415909,7977,224321,0.190384716,623
65.3783227889189,-0.00648501131081706,6175,415032,0.024971941,624
2330.04223558898,-0.00813060091502414,8063,159481,0.015253893,625
1369.36744379657,-0.00695099564923454,6750,229398,0.021313227,626
2615.8144140786,-0.000398845197920518,14675,242917,0.170850999,627
2224.12212872729,-0.0155697502747873,7787,161580,0.008247991,628
2040.17345365903,-0.000580412773301299,9824,228527,0.175377827,629
1896.14199738869,-0.012854106869293,9394,235915,0.008281472,630
1488.32060410491,-0.0022130513654107,6789,195400,0.066558373,631
1099.95684177876,-0.0110676299000738,6751,232911,0.013383733,632
1335.33701071079,-0.00139108239826726,6867,204638,0.104683949,633
-205.39638203907,-0.000251993242664486,28721,181241,0.138169297,634
-357.167897195097,-0.000376874533796462,32771,223396,0.080968019,635
-513.247736053437,-0.000379136811309675,23275,159314,0.113322033,636
-429.98710565071,0.000421909470627457,30917,220752,-0.076662571,637
-1880.88943354258,-0.00032646803821867,19316,215888,0.158577707,638
-1869.68649167952,-0.000271670136034314,20378,220628,0.18063277,639
-50.8760160745792,0.00562759603515005,36668,238583,-0.004846072,640
-188.631407989467,-0.00021053543815992,35165,245574,0.135071639,641
-407.436554309327,0.00299400031074142,19385,142997,-0.017229884,642
-1537.7270857108,0.000805442016107275,23902,237588,-0.051943532,643
-794.829889824327,0.000322703104687023,28376,204682,-0.109205794,644
408.543215132925,-0.000495078384169651,29558,153210,0.068336226,645
-43.5265936664673,-0.000541506380564576,17545,114448,0.105255076,646
-454.545166680187,0.00124081938960946,34915,240623,-0.023082316,647
-253.0396936693,0.00324338001608063,17588,112259,-0.017530153,648
-831.411577044547,-0.000273589505197325,33265,245094,0.10987858,649
-1863.58665123387,0.0183337042812807,23343,218771,-0.002336647,650
-729.681410884629,-0.00262292465921668,27677,180736,0.013775113,651
-639.52036261884,-0.000158801848761339,34643,218885,0.181772823,652
-1574.98848381728,0.000534959553686234,22767,190233,-0.082105688,653
-4924.74607217356,-0.000700639848227003,14744,242168,0.096803229,654
-843.622705920688,0.000700128621679981,37582,243063,-0.038005135,655
-171.417027279288,0.000241080214566303,48527,240009,-0.085478125,656
-1194.837206268,-0.000535298026849129,25286,167197,0.073879547,657
-1288.74729614677,0.00391035159993136,17812,120494,-0.014357258,658
-1762.96177000691,0.000949584187328482,31440,247171,-0.033495309,659
-86.8904072529594,0.00720103017545955,20416,120360,-0.00680197,660
50.603167783845,0.00050281921188975,38431,153375,-0.051749535,661
-698.572996605592,-0.000137648319206125,39902,217846,0.182068336,662
-1555.16697052785,-0.000266218052330648,27408,192587,0.137051929,663
-178.135916668407,-0.000915094082380554,37027,160795,0.029513161,664
-612.059077621211,-0.000202179238619031,42303,229767,0.116920934,665
-1532.29602452977,-0.000749451518309353,33332,229667,0.040030875,666
-188.717877456374,-0.000966011823311106,28005,115198,0.036964257,667
-809.548143167747,-0.000185335099155819,46407,248750,0.116267633,668
-1988.3506451399,0.00328726104746334,29174,217065,-0.010427251,669
-710.873639970955,-0.000625142084712704,32843,164440,0.048705549,670
-2809.31280541377,-0.000878007316158006,27542,240667,0.04135294,671
-111.813757207703,0.00191409483746109,37488,143884,-0.013936197,672
-2341.44786150916,0.000276416983156219,24307,186664,-0.148834604,673
-1321.60640214367,-0.000406401141106031,42781,251008,0.057516725,674
-988.739900928747,-0.000426130014992812,39135,205649,0.059964268,675
-929.793560543426,0.000176044177665236,45643,235154,-0.124452651,676
-83.2656214919798,0.000183974008289531,62377,231897,-0.087140299,677
-1802.2516151789,-0.00121099492716112,31614,204849,0.026120304,678
-1333.48957602775,0.00535898395544009,21329,113024,-0.008748771,679
-1129.82354891224,0.000660207998322751,23663,118128,-0.064010234,680
-478.144011442077,-0.000265176027459693,36006,140250,0.104734765,681
-1949.84492677946,-0.000286270383071018,36273,228711,0.096303064,682
-603.630491866637,-0.000242601239514199,34814,136716,0.11840037,683
-1692.95097370536,-0.000901682983181256,30212,166828,0.036708501,684
-1393.89176362049,-0.0003013691737266,38022,191127,0.087270249,685
-865.035529475215,0.000622312309562729,32375,132497,-0.049634292,686
-2114.75710839593,0.000429452805521382,19820,115477,-0.11748459,687
-1681.67018946827,-0.000329145962663601,34176,165009,0.088897641,688
-1451.59520693466,-0.000258516163524813,36563,162256,0.105796299,689
-3754.32845832243,-0.00173243940910453,18130,120703,0.03183788,690
-1333.89666797635,-0.000855975274686939,30303,117292,0.038552554,691
-594.507125635676,0.000676055329274701,46659,144039,-0.031701684,692
-2076.00627181193,0.000174253102472166,24607,113799,-0.233217326,693
-840.227343367185,-0.00111882728947701,54857,177393,0.016293144,694
-1317.62510788741,0.00059447356687796,34893,128707,-0.048209113,695
-2168.41287936234,0.00137345165353996,50006,243168,-0.014560105,696
-196.475554593449,-0.000131882030360387,57003,142241,0.133019914,697
-694.321911513847,0.0015438843976352,40312,115014,-0.016067595,698
-1627.91177036902,-0.000532524734401302,38473,147963,0.048809478,699
-2305.68414791047,-0.000772424446699762,26555,114049,0.048752589,700
-1202.3778760058,0.000285637139175288,38153,116631,-0.091760682,701
-2342.40125685594,0.000343811094207055,56056,236445,-0.051886934,702
-1078.02907310239,-0.000175008907651999,64579,183601,0.088480696,703
-4095.42873481847,0.00238765180653005,22838,118322,-0.018338801,704
-4025.24822629357,0.000437178368754175,23851,120251,-0.095903563,705
-2172.92714756612,-9.44763087415949e-05,62715,214822,0.168774044,706
-3410.28510298662,0.000207364938987218,30833,118749,-0.156404372,707
-2513.78067894601,-0.000415567456404751,38918,117957,0.06183124,708
-2429.52676674217,-0.000169022390688248,50692,155983,0.116712221,709
-4402.84132041108,0.000738000801491084,31434,119541,-0.043106575,710
-4246.55313816791,0.000445227348154359,35523,120217,-0.063227867,711
-6439.76150695191,-0.000380588269038917,45295,176505,0.058008861,712
-6023.63831665305,0.000174611958566658,39722,119141,-0.144176643,713
-5417.90601964237,0.000199649382241037,43378,119545,-0.115468229,714
1727.45326872197,-0.00485933308452351,5462,245401,0.037676594,715
575.245105230054,-0.00633016756778196,1817,208816,0.086942048,716
2816.5285994957,-0.000867484663363948,8470,228379,0.136098953,717
2355.53509175041,0.00770807080370981,5659,220228,-0.022925278,718
265.217098697034,-0.0153181217136182,2380,189566,0.027429477,719
2016.12584665665,-0.00522351616457129,3475,149226,0.055091202,720
3135.63058500138,-0.00150567955381036,7474,158662,0.088861646,721
3235.36040644284,-0.00103074454642199,10078,178827,0.096266371,722
