,UNITID,INSTNM,SATVR25,SATVR75,SATMT25,SATMT75,SATVRMID,SATMTMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTCMMID,ACTENMID,ACTMTMID,SAT_AVG,SAT_AVG_ALL,NPT4_PUB,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,RET_FT4,RET_PT4,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,POOR_Prop,Tot_Grant,Avg_Income_Low,Tot_Students,GG_NO_re
119,221759,The University of Tennessee-Knoxville,4.163029861027203e-06,5.123803022399493e-06,4.163029861027203e-06,5.20386745251385e-06,4.6434164417133475e-06,4.683448656770527e-06,1.918341273550725e-07,2.3186634241225124e-07,1.918341273550725e-07,2.4787922843512276e-07,1.8382768434363676e-07,2.2385989940081549e-07,2.1585345638937976e-07,2.2385989940081549e-07,2.07847013377944e-07,9.599404665792075e-06,9.599404665792075e-06,0.00011338692542303366,6.331463082951449e-05,8.626109650028935e-05,0.00013992027756293173,0.0001511132848929189,0.00015428383632544744,6.535412231307021e-09,2.8820722851888907e-09,0.00016283872068316655,1.8075266721026429e-06,6.44829309206844e-09,5.028998105197721e-09,0.0003386722188788127,5.124540679012659e-09,1.920387574266863e-09,1.0,0.0018388154266024942,0.00026687043795225687,0.0
120,200800,University of Akron Main Campus,6.728813162034788e-06,8.82240675641713e-06,7.0278979612322655e-06,9.121491555614609e-06,7.77560995922596e-06,8.074694758423436e-06,2.68581499369269e-07,3.7326117908838623e-07,2.5362725940939515e-07,3.882154190482601e-07,2.5362725940939515e-07,3.7326117908838623e-07,3.283984592087646e-07,3.283984592087646e-07,3.1344421924889066e-07,1.5192912979323406e-05,1.5192912979323406e-05,0.0002658409289467696,0.00023041433448182838,0.00024249736036940645,0.00028151297242471745,0.0003151450580944738,0.00031895838928424166,9.328813728911406e-09,4.313161646369706e-09,0.00040095248698423017,4.450806341935177e-06,9.273452818540914e-09,5.5866872125294654e-09,0.0005204069557837028,7.958836395583892e-09,5.210943838907283e-09,1.0,0.0032332257184245045,0.00043794927664495817,0.0
121,105330,Northern Arizona University,4.370220064344989e-06,5.393121431447415e-06,4.370220064344989e-06,5.393121431447415e-06,4.881670747896202e-06,4.881670747896202e-06,1.8562356256233318e-07,2.3211907924880712e-07,1.7632445922503837e-07,2.3211907924880712e-07,1.8562356256233318e-07,2.4141818258610193e-07,2.1352087257421754e-07,2.0422176923692276e-07,2.1352087257421754e-07,9.763699999975967e-06,9.763699999975967e-06,0.00013958848169194851,0.00011123551561653672,0.00011989298082355817,0.00014540042127775778,0.0001699872505015652,0.00018243874987020292,6.316392191947562e-09,3.7154329885062096e-09,0.0001994654080807897,2.2141204097311397e-06,6.709876598654725e-09,4.21646290157648e-09,0.00036080485098285433,5.708506459111401e-09,2.5150843274954762e-09,1.0,0.001090710070133797,0.0002817903699258605,0.0
122,232681,University of Mary Washington,0.0001817510369497785,0.00022095513722712149,0.00017818702783365642,0.0002102631098787552,0.00020135308708844999,0.0001942250688562058,7.827392083020552e-06,9.252995729469388e-06,7.470991171408344e-06,9.609396641081598e-06,7.470991171408344e-06,8.89659481785718e-06,8.540193906244971e-06,8.540193906244971e-06,8.183792994632763e-06,0.00039559158391710384,0.00039559158391710384,0.006378137286239643,0.00453340616773485,0.004108576281093096,0.006543507309227708,0.007388533870660256,0.00754249906447673,2.718353172063689e-07,1.845883740437002e-07,0.00789426676423798,8.762926543548174e-05,3.259077022438261e-07,2.532986185342832e-07,0.016893389782446255,2.5681008667161446e-07,5.930690759646518e-08,1.0,0.08746112668257523,0.001946648351253437,0.0
123,156620,Eastern Kentucky University,8.155519663820622e-06,1.037994130507718e-05,8.340888133925335e-06,1.0194572834972468e-05,9.267730484448901e-06,9.267730484448901e-06,3.515070724121998e-07,4.4419130746455637e-07,3.515070724121998e-07,4.4419130746455637e-07,3.144333783912572e-07,4.4419130746455637e-07,4.0711761344361374e-07,4.0711761344361374e-07,3.8858076643314245e-07,1.87029856127788e-05,1.87029856127788e-05,0.00019456205320112014,0.00015049996785722984,0.00016360551869363304,0.00021964240720628782,0.00026103518658067025,0.00026982165206363367,1.255897114103082e-08,7.731976179504089e-09,0.0004296741522584331,4.769578595708828e-06,1.225544276506924e-08,6.311085148245689e-09,0.0006135689430258137,9.711992811023198e-09,6.745791839182749e-09,1.0,0.0030537409466372466,0.00035512822200582265,0.0
124,199148,University of North Carolina at Greensboro,1.153847041338731e-05,1.4047036982417565e-05,1.1789327070290336e-05,1.4047036982417565e-05,1.2792753697902438e-05,1.2918182026353951e-05,5.258631753444877e-07,6.262058381056979e-07,5.007775096541851e-07,6.262058381056979e-07,4.756918439638826e-07,6.262058381056979e-07,5.760345067250928e-07,5.760345067250928e-07,5.509488410347903e-07,2.5812214191169466e-05,2.5812214191169466e-05,0.0002761922434460793,0.00018543230497856464,0.0002193481249918537,0.0003071228692422223,0.00041687265663729607,0.0004289388618343316,1.759246852699142e-08,8.820011235092616e-09,0.0005644265422276557,6.265366278331163e-06,1.9679507033911053e-08,1.2824584932661484e-08,0.0009281686947370427,1.4406597488363664e-08,7.871655746340744e-09,1.0,0.0051811924558709385,0.0005310626068595533,0.0
125,106397,University of Arkansas,7.42759874894473e-06,8.913228329120892e-06,7.724724664979963e-06,9.35891720317374e-06,8.17041353903281e-06,8.541820934076851e-06,3.411456515044331e-07,4.154271305132412e-07,3.2628935570267146e-07,4.3028342631500287e-07,3.411456515044331e-07,4.005708347114796e-07,3.8571453890971797e-07,3.8571453890971797e-07,3.7085824310795637e-07,1.717332879490036e-05,1.717332879490036e-05,0.00017620997535275858,0.000130749710199368,0.0001421296327835174,0.00019305701479195627,0.00021476206295833,0.00022180394716836502,1.1647866917161958e-08,7.498503499729934e-09,0.0003197663616851812,3.5495190805231337e-06,1.2101421754152968e-08,8.39752788727887e-09,0.0006477339478048709,9.716537602980716e-09,3.492302390527898e-09,1.0,0.0017114150146193999,0.0004160500147763983,0.0
126,157085,University of Kentucky,4.150048500349291e-06,5.166463053607576e-06,4.234749713120815e-06,5.3358654791506235e-06,4.658255776978434e-06,4.78530759613572e-06,1.860317426419798e-07,2.3685247030489406e-07,1.860317426419798e-07,2.537927128591988e-07,1.860317426419798e-07,2.3685247030489406e-07,2.1144210647343693e-07,2.199122277505893e-07,2.1144210647343693e-07,9.655627330498336e-06,9.655627330498336e-06,0.00012140193733996962,8.252408067784022e-05,0.00010020969390453438,0.00013057507868312565,0.00015058997526103671,0.0001543252987442609,6.6794656346613866e-09,2.9907278184615267e-09,0.00017363717525616833,1.927421128007323e-06,6.737431299247157e-09,4.807200754820491e-09,0.0003515097220763682,5.459383339261337e-09,2.0779615717736294e-09,1.0,0.0014130530814993212,0.0002558989930998722,0.0
127,234827,Central Washington University,1.305297582292248e-05,1.6695961196203003e-05,1.3660140051802566e-05,1.6695961196203003e-05,1.4874468509562741e-05,1.5178050624002785e-05,5.453927079926855e-07,6.971837652127073e-07,4.846762851046768e-07,6.971837652127073e-07,5.150344965486811e-07,6.971837652127073e-07,6.364673423246985e-07,6.061091308806941e-07,6.061091308806941e-07,2.99321413857889e-05,2.99321413857889e-05,0.00044289489165858013,0.0002691548475645432,0.0003351535992438087,0.0005021237621858327,0.0005829980374726603,0.0006067078006104277,2.1370512794293066e-08,2.0869602305466994e-08,0.0006456270276816413,7.166740159942227e-06,2.4886660467264925e-08,1.4825363858047028e-08,0.0013630826387377962,2.00079294948565e-08,7.1849879509689955e-09,1.0,0.007398082566325754,0.00045956154974133854,0.0
128,220075,East Tennessee State University,1.0020911288017473e-05,1.25263296557324e-05,1.0248676594173375e-05,1.25263296557324e-05,1.1273620471874936e-05,1.1387503124952886e-05,4.3199189885398216e-07,5.686510825475235e-07,4.3199189885398216e-07,5.686510825475235e-07,3.8643883762280165e-07,5.458745519319333e-07,5.003214907007528e-07,5.003214907007528e-07,4.775449600851626e-07,2.3367958228753352e-05,2.3367958228753352e-05,0.0003403033817446915,0.00029076442765578274,0.0003148619970470772,0.0003948531725690301,0.0004168325246130747,0.0004250776286959184,1.4313602772226824e-08,5.9682819546745596e-09,0.0004614289715584004,5.122053793778558e-06,1.5793370870919677e-08,8.579943112132642e-09,0.0007744012787472259,1.1702629967077006e-08,8.787352121816167e-09,1.0,0.005303309402881805,0.00038717748175157624,0.0
129,110714,University of California-Santa Cruz,4.342672512924452e-06,5.636322170098857e-06,4.527479606806509e-06,5.728725717039886e-06,4.989497341511654e-06,5.128102661923198e-06,1.8451290057814958e-07,2.3995502874276695e-07,1.7527254588404667e-07,2.3995502874276695e-07,1.8451290057814958e-07,2.491953834368698e-07,2.1223396466045827e-07,2.1223396466045827e-07,2.2147431935456114e-07,1.0043971359185937e-05,1.0043971359185937e-05,0.0001395937441705085,9.230160884608989e-05,0.00010423090675617673,0.00013738529939861792,0.0002072793423048122,0.00028605336607203936,7.910317628985676e-09,5.250019512553451e-09,0.00018238120658155196,2.024514347604589e-06,7.978897591810466e-09,6.499911405391449e-09,0.0004121195251636851,5.132155914679859e-09,3.225618867698181e-09,1.0,0.0011153382384489977,0.00016752733641078155,0.0
130,237525,Marshall University,1.0917943892875272e-05,1.3344312994610537e-05,1.0432670072528218e-05,1.310167608443701e-05,1.2131128443742905e-05,1.1767173078482615e-05,4.845567554136263e-07,5.81611519483037e-07,4.845567554136263e-07,6.058752105003896e-07,4.1176568236156834e-07,5.81611519483037e-07,5.330841374483317e-07,5.573478284656843e-07,5.08820446430979e-07,2.4796775154800995e-05,2.4796775154800995e-05,0.00020386281486286365,0.00015516558699103685,0.00017207737963013166,0.00023470196614591888,0.0002810941433710972,0.00029604057703778644,1.591812162807009e-08,2.3546626083925767e-08,0.0005775721839121293,6.411526160358972e-06,1.511100101062096e-08,1.0052320774659007e-08,0.0008516548376441451,1.2641491988277097e-08,9.471004228794877e-09,1.0,0.005918398795887728,0.0004176016690347232,0.0
