,UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,poverty_rate,unemp_rate,CCSIZSET
6740,455202,4136400,41364,American Institute of Medical Sciences & Education,Piscataway,NJ,www.aimseducation.edu,www.aimseducation.edu/net-price-calculator,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938,0.0063,0.0,0.0,274.0,0.4672,0.1022,0.1898,0.21899999999999997,0.0036,0.0073,0.0073,0.0036,0.0,0.0,1,,17071.0,,,,,,15334.0,17529.0,18883.0,20692.0,20692.0,0.3042,,0.88,,,0.4365,0.5511,10037,111.4312759,0.744186047,,0.845257143,,,,,
6741,455211,4147600,41476,Casal Institute of Nevada,Las Vegas,NV,www.avedalasvegas.com,www.avedalasvegas.com/npcalc.htm,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.4609,0.0783,0.2261,0.0696,0.0,0.0348,0.1304,0.0,0.0,0.0783,1,,11114.0,,,,,,11114.0,,,,,0.4833,,0.8,,0.0,0.4556,0.4174,9500,105.469475,0.546153846,,0.765156818,,,,,
6742,455220,4125600,41256,Career School of NY,Staten Island,NY,careerschoolny.com/,www.careerschoolny.com,0,1,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.4194,0.3548,0.2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,6721.0,,,,,,5990.0,7422.0,7771.0,9434.0,,0.8642,,0.3111,,,1.0,0.6129,5051,56.07645455,0.594827586,,0.747258242,,,,,
6743,455239,4134000,41340,John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,Ballston Spa,NY,www.xtremebeautyinstitute.com,www.xtremebeautyinstitute.com,0,1,3,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.8889,0.0694,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,1,,19433.0,,,,,,19322.0,18947.0,20977.0,21710.0,,0.588,,0.878,,0.8154,0.588,0.5,10667,118.4255674,0.457627119,,0.687509375,,,,,
6744,455248,4137700,41377,Ann Marie's World of Beauty School,Binghamton,NY,AWBS.EDU,AWBS.EDU/webv1_003.htm,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,15135.0,,,,,,15135.0,,,,,0.9231,,1.0,,,0.9231,0.25,,,PrivacySuppressed,,PrivacySuppressed,,,,,
6746,455275,4137800,41378,Aveda Institute-Columbus,Columbus,OH,www.avedacolumbus.com,www.avedacolumbus.com/npcalc.htm,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.6568,0.2583,0.0148,0.0037,0.0,0.0074,0.059000000000000004,0.0,0.0,0.0,1,,16905.0,,,,,,15221.0,17159.0,18379.0,19659.0,19659.0,0.3374,,0.8056,,,0.4927,0.2768,16499.5,183.178274,0.551094891,,0.693101587,,,,,
6747,455284,4149100,41491,Paul Mitchell the School-Cincinnati,Cincinnati,OH,cincinnati.paulmitchell.edu,cincinnati.paulmitchell.edu/cincinnati-oh/programs/netprice?progid=1,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.8074,0.1516,0.0041,0.0082,0.0082,0.0,0.0082,0.0,0.0123,0.2131,1,,9877.0,,,,,,8320.0,10396.0,10169.0,12633.0,12404.0,0.4144,,0.7959,,0.5714,0.6043,0.2418,16044,178.1212902,0.548387097,,0.7184,,,,,
6748,455293,4133600,41336,Cutter's Edge School of Cosmetology,Cushing,OK,www.cuttersedgecosmoschool.com/,www.cuttersedgecosmoschool.com/,0,1,3,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.8333,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,1,,14292.0,,,,,,14233.0,14468.0,,,,0.7308,,0.2,,,0.5385,0.5,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.679258491,,,,,
6749,455327,3970300,39703,Hands on Therapy,Mesquite,TX,www.handsontherapyschools.com,www.handsontherapyschools.com/companysite/npcalc.htm,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,0.5278,0.2222,0.2222,0.0139,0.0,0.0,0.0,0.0,0.0139,0.5972,1,,15022.0,,,,,,14630.0,18550.0,,,,0.8969,,,,,0.9381,0.6111,7917,87.89492985,0.436781609,,0.2468,,,,,
6750,455336,4129800,41298,MediaTech Institute-Dallas,Dallas,TX,www.mediatech.edu,www.mediatech.edu/NetPriceCalculator/npcalc.htm,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.8243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1757,0.0,0.0,0.0,0.0,176.0,0.2898,0.4886,0.1818,0.0,0.0057,0.0,0.0341,0.0,0.0,0.0,1,,18507.0,,,,,,18166.0,18989.0,20519.0,21106.0,21106.0,0.9328,,0.9933,,,0.9328,0.3523,9500,105.469475,0.545977011,,0.829082278,,PrivacySuppressed,,,
6751,455345,4136500,41365,PCCenter,DeSoto,TX,www.pccenterdesoto.com,www.pccenterdesoto.com,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565,0.0,0.0,0.0,60.0,0.0,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,15861.0,,,,,,15861.0,,,,,0.95,,0.8667,,,0.975,0.4667,PrivacySuppressed,PrivacySuppressed,0.150684932,,0.83999,,,,,
6752,455354,4142300,41423,Aveda Institute-San Antonio,San Antonio,TX,www.avedainstitutestexas.com/,www.avedainstitutestexas.com/npcalc.htm,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.3663,0.0297,0.5908,0.0033,0.0,0.0,0.0,0.0,0.0099,0.0,1,,13080.0,,,,,,12678.0,13133.0,15126.0,16138.0,,0.6641,,0.8485,,,0.75,0.3333,9925,110.1878463,0.606271777,,0.6494,,,,,
6753,455381,4145500,41455,Skin Science Institute,Salt Lake City,UT,skinscienceinstitute.com,www.skinscienceinstitute.com,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.8657,0.0,0.0896,0.0448,0.0,0.0,0.0,0.0,0.0,0.4925,1,,19038.0,,,,,,19038.0,,,,,0.2264,,1.0,,1.0,0.239,0.5821,10685.5,118.6309553,0.64893617,,0.7619,,,,,
6755,455390,4140000,41400,Global Health College,Alexandria,VA,www.global.edu,www.global.edu/npcalc/npcalc.htm,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,265.0,0.0302,0.2981,0.0528,0.0453,0.0,0.0,0.0075,0.3132,0.2528,0.6491,1,,38420.0,,,,,,38416.0,38512.0,,,,0.2929,,0.6452,,0.65,0.41,0.8453,14390,159.7584995,0.658536585,,0.607928904,,,,,
6757,455415,4124800,41248,Visions in Hair Design Institute of Cosmetology,Milwaukee,WI,www.vhdic.com,www.vhdic.com,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0,,7209.0,,,,,,7209.0,,,,,1.0,,0.6667,,0.0,0.9565,0.6111,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,,,,
6758,455424,4137900,41379,Brensten Education,Waukesha,WI,www.bse.edu,www.bse.edu,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.5945,0.2886,0.0547,0.0547,0.0,0.0025,0.005,0.0,0.0,0.0,1,,19554.0,,,,,,19356.0,20419.0,,,,0.3731,,0.8056,,,0.4381,0.7363,9500,105.469475,0.578723404,,0.7791,,,,,
6760,455460,3361401,33614,Fortis College-Dothan,Dothan,AL,www.fortiscollege.edu,www.fortiscollege.edu,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581,0.2516,0.0,0.0,0.0,0.6903,0.0,0.0,0.0,208.0,0.4712,0.5048,0.0096,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,1,,11980.0,,,,,,11889.0,12710.0,,,,0.4931,,0.7045,,,0.5161,0.5817,10362,115.0394421,0.424942263,,0.536976986,20800,0.236842111,,,
6761,455479,2341001,23410,Fortis Institute-Pensacola,Pensacola,FL,www.fortisedu.info/cig-pensacola.php,www.fortisedu.info/cig/netprice_calc/npcalc-fortis_pensacola.htm,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0993,0.0,0.0,0.0,0.7305,0.0,0.0,0.0,817.0,0.6585,0.2607,0.0343,0.0196,0.0024,0.0012,0.0171,0.0,0.0061,0.0,1,,10542.0,,,,,,9987.0,10420.0,13031.0,15014.0,15014.0,0.5977,,0.5699,,,0.6889,0.5875,11692,129.8051686,0.354645814,,0.644263043,20400,0.240789473,,,
6762,455488,2341002,23410,Fortis College-Montgomery,Montgomery,AL,www.fortiscollege.edu,www.fortiscollege.edu,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483,0.2491,0.0,0.0,0.0,0.684,0.0186,0.0,0.0,363.0,0.2231,0.7355,0.0138,0.011000000000000001,0.0,0.0,0.0,0.0,0.0165,0.2011,1,,23480.0,,,,,,23115.0,24270.0,27376.0,28764.0,,0.6765,,0.5714,,0.52,0.7,0.43799999999999994,11692,129.8051686,0.354645814,,0.543450935,20400,0.240789473,,,
6763,455497,2341004,23410,Fortis College School of Cosmetology,Mobile,AL,www.fortiscollege.edu,www.fortiscollege.edu,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2031,0.0,0.0,0.0,80.0,0.3125,0.65,0.0,0.025,0.0,0.0,0.0,0.0,0.0125,0.0,0,,14876.0,,,,,,14626.0,16691.0,17579.0,,,0.8053,,0.5333,,,0.8009,0.4375,11692,129.8051686,0.354645814,,0.4240224,20400,0.240789473,,,
6765,455549,469205,4692,Dorsey Business Schools-Farmington Hills,Farmington Hills,MI,www.dorsey.edu,www.dorsey.edu,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,0.3402,0.5052,0.0309,0.0309,0.0206,0.0,0.0722,0.0,0.0,0.0,1,,21142.0,,,,,,21142.0,,,,,0.8125,,0.5,,,0.65,0.5670000000000001,11250,124.8980625,0.379503323,,PrivacySuppressed,22800,0.312757194,,,
6766,455558,469206,4692,Dorsey Business Schools-Roseville Culinary Academy,Roseville,MI,www.dorsey.edu,www.dorsey.edu,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.1273,0.8,0.0121,0.0061,0.0121,0.0,0.0303,0.0,0.0121,0.0,1,,25224.0,,,,,,25179.0,25689.0,,,,0.802,,0.5385,,,0.7157,0.6303,11250,124.8980625,0.379503323,,0.499985714,22800,0.312757194,,,
6767,455567,2609204,26092,Vatterott College-Appling Farms,Memphis,TN,www.vatterott.edu,www.vatterott.edu/calculator/,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0379,0.1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545,0.0,0.0,0.0,0.3485,0.0,0.0,0.0,355.0,0.1746,0.7831,0.0225,0.0028,0.0028,0.0,0.0141,0.0,0.0,0.0,1,,16519.0,,,,,,16435.0,16564.0,18958.0,,,0.2835,,0.561,,,0.2474,0.5521,22155,245.9659178,0.306055646,,0.5968,34200,0.36954087,,,
6771,455628,3010803,30108,Fortis Institute-Birmingham,Birmingham,AL,www.fortis.edu,www.fortisedu.info,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446,0.1295,0.0,0.0,0.0,0.8259,0.0,0.0,0.0,711.0,0.09699999999999999,0.8537,0.0183,0.006999999999999999,0.0169,0.0014,0.0014,0.0,0.0042,0.0,1,,45330.0,,,,,,45281.0,45194.0,46190.0,47174.0,,0.8571,,0.4638,,,0.7376,0.5823,13795,153.1527798,0.382090412,,0.5187,25800,0.444444448,,,
6773,455655,2614205,26142,Miller-Motte College-Greenville,Greenville,NC,www.miller-motte.edu,miller-motte.studentaidcalculator.com/survey.aspx,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1364,0.0727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7909,0.0,0.0,0.0,446.0,0.2108,0.7377,0.0381,0.0,0.0,0.0,0.009000000000000001,0.0,0.0045,0.3969,1,,21933.0,,,,,,21933.0,,,,,0.9299,,0.53,,0.3231,0.8365,0.6726,22091,245.2553866,0.400491865,,0.4857,22800,0.352101803,,,
6777,455707,4066300,40663,Cardiac and Vascular Institute of Ultrasound,Mobile,AL,www.ultrasound.edu,,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.9211,0.0526,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,0.6087,,,,,1.0,0.5789,19160,212.715278,0.871794872,,,,,,,
6779,455725,4152900,41529,Studio Academy of Beauty,Chandler,AZ,www.tsaob.com,www.tsaob.com/FACalc/coscalc.htm,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.5675,0.1047,0.259,0.0138,0.0386,0.0028,0.0138,0.0,0.0,0.0,1,,11016.0,,,,,,9779.0,13975.0,15564.0,15564.0,15564.0,0.8227,,0.708,,,0.9086,0.5675,6333,70.30928265,0.545454545,,0.739745205,,,,,
6780,455734,3935300,39353,California Nurses Educational Institute,Palm Springs,CA,www.cnei.edu,www.cnei.edu/NetPriceCalculator/npcalc.htm,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,223.0,0.1794,0.0673,0.6592,0.0807,0.0,0.0045,0.009000000000000001,0.0,0.0,0.0,1,,20452.0,,,,,,19436.0,20458.0,22794.0,24415.0,,0.451,,0.7009,,,0.4853,0.4798,17993,199.7591857,0.66,,0.824,,,,,
6781,455743,4150000,41500,Central Nursing College,Los Angeles,CA,cncusa.edu,cncusa.edu/npc.php,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0303,0.2424,0.2121,0.303,0.0,0.0,0.0606,0.0909,0.0606,0.0,0,,16855.0,,,,,,16647.0,21090.0,21090.0,21090.0,,0.9155,,0.8571,,,0.9155,0.6364,17853,198.2048987,0.759036145,,1,,,,,
6782,455752,4150300,41503,RWM Fiber Optics,Carson,CA,www.rwmfiber.com,www.rwmfiber.com,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0685,0.6438,0.27399999999999997,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,1,,21055.0,,,,,,21055.0,,,,,0.7787,,0.7857,,,0.6066,0.6575,8550,94.9225275,0.361702128,,0.965512069,,,,,
