,UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,poverty_rate,unemp_rate,CCSIZSET
1903,167358,219900,2199,Northeastern University,Boston,MA,www.northeastern.edu,www.northeastern.edu/financialaid/loans/financialplanning.html,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,640.0,730.0,660.0,750.0,640.0,720.0,685.0,705.0,680.0,30.0,33.0,,,,,,,32.0,,,,1394.0,1394.0,0.0,0.0163,0.013000000000000001,0.0005,0.0699,0.0003,0.033,0.0,0.0,0.1067,0.0061,0.0058,0.0,0.0,0.0117,0.0066,0.0,0.0632,0.0061,0.0,0.0,0.0,0.0033,0.0,0.0132,0.0,0.0498,0.0358,0.0157,0.0973,0.0,0.0,0.0,0.0,0.0508,0.1171,0.267,0.0109,0.0,13204.0,0.4951,0.0344,0.0663,0.0996,0.0008,0.0002,0.0354,0.1761,0.0922,0.0,1,,31503.0,,,,,,18570.0,22895.0,27371.0,31612.0,39105.0,0.1424,0.9553,,,,0.4433,0.0152,28804.5,319.7889992,0.909002904,0.805307854,,60100,0.821698129,5.690000057,2.859999895,
1925,168148,221900,2219,Tufts University,Medford,MA,www.tufts.edu,npc.collegeboard.org/student/app/tufts,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,680.0,750.0,690.0,770.0,680.0,770.0,715.0,730.0,725.0,30.0,33.0,,,,,,,32.0,,,,1428.0,1428.0,0.0,0.0,0.0064,0.0322,0.0,0.0,0.0265,0.0,0.0,0.1153,0.0,0.0337,0.0372,0.0,0.0501,0.0,0.0,0.0673,0.0122,0.0,0.0695,0.0,0.0193,0.0,0.0165,0.0,0.0666,0.0,0.0,0.3181,0.0,0.0,0.0,0.0,0.0931,0.0,0.0,0.0358,0.0,5146.0,0.5657,0.0396,0.0639,0.1092,0.0004,0.0002,0.0433,0.0814,0.0962,0.0054,1,,29271.0,,,,,,10325.0,10238.0,19711.0,26268.0,44777.0,0.1132,0.9640000000000001,,,,0.301,0.0102,18125,201.2246563,0.961873638,0.922286415,,67800,0.860440731,6.119999886,3.059999943,
1926,168218,222400,2224,Wellesley College,Wellesley,MA,www.wellesley.edu,npc.collegeboard.org/student/app/wellesley,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,660.0,760.0,650.0,750.0,670.0,760.0,710.0,700.0,715.0,29.0,33.0,,,,,,,31.0,,,,1399.0,1399.0,0.0,0.0215,0.0199,0.0613,0.0,0.0,0.0232,0.0,0.0,0.0,0.0,0.0728,0.0,0.0,0.0745,0.0,0.0,0.1209,0.0348,0.0,0.0447,0.0,0.0149,0.0,0.053,0.0,0.096,0.0,0.0,0.2666,0.0,0.0,0.0,0.0,0.0679,0.0,0.0,0.0281,0.0,2347.0,0.4205,0.0592,0.0993,0.228,0.0,0.0,0.0579,0.1095,0.0256,0.0055,1,,21930.0,,,,,,10495.0,10623.0,14050.0,27791.0,41088.0,0.1922,0.9658,,,,0.2534,0.019,8225,91.31436125,0.970760234,0.915819218,,56700,0.754152834,6.440000057,3.069999933,
1931,168254,222600,2226,Western New England University,Springfield,MA,www.wne.edu,www1.wne.edu/admissions/index.cfm?selection=doc.22,0,3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.0,570.0,490.0,610.0,,,520.0,550.0,,22.0,26.0,,,,,,,24.0,,,,1077.0,1077.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0167,0.0,0.025,0.1333,0.0,0.0,0.0,0.0067,0.03,0.0367,0.0,0.04,0.01,0.0,0.0,0.06,0.0033,0.0,0.0233,0.0,0.075,0.07,0.0217,0.02,0.0,0.0,0.0,0.0,0.0033,0.0,0.365,0.01,0.0,2648.0,0.7749,0.0476,0.0759,0.0279,0.0004,0.0004,0.0185,0.0208,0.0336,0.0566,1,,28517.0,,,,,,23656.0,24006.0,26126.0,28615.0,32925.0,0.2502,0.7528,,1.0,,0.748,0.0521,27000,299.75535,0.918382914,0.607547765,,55100,0.777566552,5.150000095,2.900000095,
1932,168263,218900,2189,Westfield State University,Westfield,MA,www.westfield.ma.edu,www.westfield.ma.edu/netprice/,0,3,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,450.0,540.0,460.0,550.0,,,495.0,505.0,,17.0,22.0,,,,,,,20.0,,,,995.0,995.0,0.0,0.0243,0.0104,0.006999999999999999,0.0704,0.0,0.0243,0.0,0.1295,0.0,0.0,0.0026,0.0,0.0,0.0261,0.053,0.0,0.0269,0.0113,0.0,0.0,0.0539,0.0,0.0,0.0035,0.0,0.0747,0.1738,0.04,0.0374,0.0,0.0,0.0,0.0,0.0469,0.0035,0.1425,0.0382,0.0,5524.0,0.8007,0.0416,0.073,0.0096,0.0014,0.0007,0.0375,0.0047,0.0308,0.0999,1,16558.0,,11609.0,12947.0,16049.0,18895.0,19218.0,,,,,,0.2609,0.7909,,0.3333,,0.6121,0.1323,23026,255.6358033,0.900994789,0.592189709,,43300,0.67610836,6.190000057,2.819999933,
1958,169327,224600,2246,Cleary University,Ann Arbor,MI,www.cleary.edu,www.cleary.edu/future/tuition_rates_payment,0,3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,515.0,565.0,485.0,535.0,455.0,525.0,540.0,510.0,490.0,18.0,23.0,17.0,22.0,17.0,24.0,6.0,11.0,21.0,20.0,21.0,9.0,976.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744,0.9256,0.0,0.0,450.0,0.8044,0.0689,0.0178,0.0111,0.0,0.0044,0.0,0.0044,0.0889,0.4267,1,,11516.0,,,,,,12957.0,12208.0,9507.0,5541.0,16689.0,0.4984,0.4333,,0.25,,0.6828,0.6958,26125,290.0410563,0.796296296,0.309358993,,50500,0.810810804,4.320000172,2.75,
2000,170532,227500,2275,Kalamazoo College,Kalamazoo,MI,www.kzoo.edu,www.kzoo.edu/admission/index.php?p=npc,0,3,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,550.0,670.0,540.0,690.0,540.0,650.0,610.0,615.0,595.0,25.0,30.0,25.0,31.0,25.0,30.0,10.0,11.0,28.0,28.0,28.0,11.0,1240.0,1240.0,0.0,0.0,0.0,0.0149,0.0,0.0,0.009000000000000001,0.0,0.0,0.003,0.0,0.0507,0.0,0.0,0.0985,0.0,0.0,0.1403,0.0328,0.0,0.0209,0.0,0.0388,0.0,0.1224,0.0,0.1075,0.0,0.0,0.203,0.0,0.0,0.0,0.0,0.0507,0.0,0.0567,0.0507,0.0,1427.0,0.6251,0.0427,0.0848,0.0589,0.0021,0.0014,0.0441,0.0694,0.0715,0.0056,1,,21531.0,,,,,,10326.0,13903.0,18573.0,25971.0,31966.0,0.1856,0.9192,,,,0.5149,0.0041,27000,299.75535,0.93442623,0.79110903,,49400,0.619718313,5.409999847,2.940000057,
2014,170976,232500,2325,University of Michigan-Ann Arbor,Ann Arbor,MI,www.umich.edu,www.finaid.umich.edu/TopNav/Resources/MCalc.aspx,0,3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,620.0,720.0,660.0,760.0,630.0,730.0,670.0,710.0,680.0,28.0,32.0,27.0,31.0,28.0,34.0,,,30.0,29.0,31.0,,1352.0,1352.0,0.0,0.0168,0.0128,0.0166,0.0279,0.0,0.038,0.0,0.0138,0.1684,0.0,0.0415,0.0,0.0,0.0316,0.012,0.0,0.0982,0.0314,0.0,0.0283,0.0298,0.0045,0.0,0.0147,0.0,0.0967,0.0,0.0093,0.1273,0.0,0.0,0.0,0.0,0.057,0.0374,0.0642,0.0218,0.0,28077.0,0.6272,0.0436,0.0412,0.1222,0.0016,0.0004,0.031,0.0667,0.0661,0.0302,1,16287.0,,5529.0,9397.0,13575.0,18598.0,23222.0,,,,,,0.157,0.9688,,0.875,,0.3665,0.0198,22000,244.2451,0.931207381,0.903062002,,57900,0.781007349,5.889999866,3.079999924,
2029,171456,230100,2301,Northern Michigan University,Marquette,MI,www.nmu.edu,webb.nmu.edu/FinAidToolbox/Calculator/CostCalculator.shtml,0,3,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.0,25.0,18.0,25.0,17.0,24.0,,,22.0,22.0,21.0,,1030.0,1030.0,0.0,0.0348,0.0,0.0012,0.0269,0.0,0.0049,0.0086,0.0678,0.0,0.0513,0.0055,0.0128,0.0061,0.033,0.0195,0.0,0.0678,0.0024,0.0,0.0079,0.0385,0.0031,0.0,0.0098,0.0,0.0281,0.0709,0.0269,0.0434,0.0202,0.0305,0.0122,0.0,0.0812,0.1576,0.1136,0.0134,0.0,7959.0,0.8529,0.0237,0.0281,0.0055,0.02,0.0008,0.0188,0.0094,0.0407,0.0785,1,13028.0,,8984.0,10608.0,14320.0,16905.0,17461.0,,,,,,0.3848,0.722,,0.5,,0.6408,0.1619,22319,247.786654,0.752894737,0.461766839,,34800,0.526985347,6.380000114,3.769999981,
2032,171492,407200,4072,Northwood University-Michigan,Midland,MI,www.northwood.edu,www.northwood.edu/webapps/finaid/coa/,0,3,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,370.0,580.0,490.0,570.0,,,475.0,530.0,,20.0,24.0,19.0,24.0,19.0,25.0,,,22.0,22.0,22.0,,1029.0,981.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.9112,0.0,0.0,2920.0,0.6952,0.1014,0.0455,0.0079,0.0031,0.0051,0.0127,0.0284,0.1007,0.3654,1,,15372.0,,,,,,10993.0,12050.0,16095.0,17315.0,18733.0,0.3353,0.8328,,,,0.6951,0.4399,23474.5,260.6150727,0.785304659,0.55170538,,44600,0.738241315,7.949999809,3.559999943,
2034,171571,230700,2307,Oakland University,Rochester Hills,MI,www.oakland.edu,www.oakland.edu/npc,0,3,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.0,26.0,20.0,26.0,19.0,26.0,,,23.0,23.0,23.0,,1070.0,1070.0,0.0,0.0028,0.0,0.0028,0.0761,0.0,0.0198,0.0,0.0711,0.0435,0.0,0.0173,0.0,0.0,0.0364,0.0371,0.0,0.0587,0.0074,0.0,0.0,0.0,0.0057,0.0,0.0081,0.0,0.0711,0.0,0.0184,0.0577,0.0,0.0,0.0,0.0,0.0371,0.2504,0.1549,0.0233,0.0,16113.0,0.7663,0.0827,0.0276,0.0419,0.0033,0.0012,0.0243,0.0111,0.0416,0.2427,1,11665.0,,7311.0,7882.0,10119.0,13317.0,16054.0,,,,,,0.2034,0.7814,,0.4369,,0.3689,0.20600000000000002,25000,277.55125,0.772695773,0.431533704,,42600,0.647106767,5.739999771,3.210000038,
2042,172051,231400,2314,Saginaw Valley State University,University Center,MI,www.svsu.edu,www.svsu.edu/financialaid/home.html,0,3,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,18.0,24.0,18.0,24.0,17.0,24.0,,,21.0,21.0,21.0,,990.0,990.0,0.0,0.0,0.0,0.0,0.0415,0.0,0.0371,0.0,0.1055,0.032,0.008,0.0109,0.0,0.0,0.0269,0.0,0.0,0.0378,0.016,0.0,0.0029,0.0378,0.0,0.0,0.016,0.0,0.0408,0.0684,0.0677,0.0298,0.0,0.0,0.0,0.0,0.0575,0.1659,0.1587,0.0386,0.0,8687.0,0.725,0.1117,0.0343,0.0071,0.0039,0.0006,0.0138,0.0445,0.0591,0.1472,1,14049.0,,11596.0,12324.0,14811.0,16210.0,16440.0,,,,,,0.4075,0.7046,,0.4444,,0.6985,0.174,27000,299.75535,0.738626485,0.386548433,,37800,0.605785847,7.730000019,3.890000105,
2070,173124,233600,2336,Bemidji State University,Bemidji,MN,www.bemidjistate.edu,www.mnscu.edu/admissions/calculator/bemidji.html,0,3,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.0,23.0,17.0,23.0,18.0,24.0,,,21.0,20.0,21.0,,990.0,990.0,0.0,0.0236,0.0,0.003,0.0197,0.0,0.0039,0.0,0.1329,0.0,0.0413,0.0059,0.0,0.0,0.0285,0.06,0.0,0.062,0.0197,0.0,0.002,0.0344,0.0059,0.0,0.0108,0.0,0.0472,0.0719,0.0256,0.0295,0.001,0.0,0.0,0.0,0.0453,0.1289,0.1939,0.003,0.0,4397.0,0.861,0.0189,0.0155,0.0091,0.0264,0.0002,0.0257,0.0202,0.023,0.2063,1,13893.0,,9739.0,10314.0,13170.0,16729.0,17482.0,,,,,,0.3557,0.672,,0.4375,,0.594,0.2536,21500,238.694075,0.838659794,0.467952268,,37300,0.640234947,7.739999771,3.730000019,
2104,173920,236000,2360,Minnesota State University-Mankato,Mankato,MN,www.mnsu.edu,www.mnscu.edu/admissions/calculator/msumankato.html,0,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.0,24.0,18.0,23.0,19.0,25.0,,,22.0,21.0,22.0,,1030.0,1030.0,0.0,0.0057,0.0,0.0085,0.0544,0.0004,0.0203,0.0,0.0727,0.0418,0.0195,0.0089,0.0256,0.0,0.0191,0.0183,0.0,0.0451,0.0041,0.0,0.0085,0.0621,0.0004,0.0,0.0065,0.0,0.0455,0.0633,0.0223,0.0702,0.0,0.0,0.0,0.0077,0.0313,0.1604,0.1701,0.0073,0.0,12542.0,0.7886,0.048,0.0344,0.0323,0.0023,0.0004,0.025,0.0504,0.0187,0.1017,1,14161.0,,9569.0,10706.0,13468.0,16651.0,17105.0,,,,,,0.2906,0.7363,,0.5455,,0.59,0.1184,23029,255.6691095,0.887323944,0.506567343,,42700,0.706776619,4.75,2.680000067,
2112,174066,396900,3969,University of Minnesota-Twin Cities,Minneapolis,MN,www1.umn.edu/twincities/index.php,npc.collegeboard.org/student/app/tcumn,0,3,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,550.0,690.0,620.0,740.0,570.0,670.0,620.0,680.0,620.0,26.0,30.0,24.0,31.0,25.0,30.0,7.0,8.0,28.0,28.0,28.0,8.0,1270.0,1266.0,0.0215,0.0196,0.0208,0.0028,0.038,0.0,0.0247,0.0043,0.0481,0.1104,0.0003,0.0319,0.016,0.0,0.0575,0.0,0.0,0.0796,0.0284,0.0,0.0384,0.0353,0.0041,0.0,0.0233,0.0,0.0755,0.0,0.0,0.1212,0.0025,0.0,0.0,0.0,0.0467,0.0278,0.1044,0.0169,0.0,30271.0,0.7147,0.0381,0.0302,0.0858,0.0028,0.0007,0.033,0.0873,0.0074,0.0794,1,17208.0,,9535.0,11211.0,15468.0,20493.0,22946.0,,,,,,0.2169,0.9022,,0.6154,,0.4516,0.1111,21500,238.694075,0.907948508,0.741513322,,47800,0.754673183,5.320000172,2.779999971,
2121,174251,238900,2389,University of Minnesota-Morris,Morris,MN,www.morris.umn.edu/,www.morris.umn.edu/financialaid/netpricecalculator/,0,3,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,530.0,690.0,530.0,640.0,490.0,640.0,610.0,585.0,565.0,23.0,28.0,21.0,28.0,22.0,27.0,6.0,8.0,26.0,25.0,25.0,7.0,1168.0,1168.0,0.0,0.0321,0.0,0.0117,0.0,0.0,0.035,0.0,0.0525,0.0,0.0,0.0175,0.0,0.0,0.0962,0.0233,0.0,0.1254,0.0379,0.0,0.0175,0.0379,0.0175,0.0,0.0671,0.0,0.102,0.0,0.0,0.1195,0.0,0.0,0.0,0.0,0.0729,0.0,0.0787,0.0554,0.0,1846.0,0.6603,0.0206,0.0298,0.0265,0.0585,0.0,0.1073,0.0937,0.0033,0.0282,1,14583.0,,8312.0,8971.0,13038.0,16949.0,20768.0,,,,,,0.2932,0.871,,0.5,,0.5037,0.0437,20000,222.041,0.874354561,0.619071293,,38800,0.615546227,6.039999962,3.019999981,
2122,174279,464600,4646,Minnesota School of Business-Richfield,Richfield,MN,www.msbcollege.edu,www.msbcollege.edu/MSBNetPriceCalculator/npcalc.htm,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0486,0.1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0.0,0.0676,0.0,0.0,0.0,0.0,0.0,0.0,0.0541,0.1568,0.4622,0.0,0.0,896.0,0.7433,0.0714,0.0458,0.0424,0.0089,0.0067,0.0145,0.0,0.067,0.3638,1,,22545.0,,,,,,20002.0,28704.0,21839.0,30125.0,27968.0,0.5558,0.6154,,0.75,,0.7315,0.7117,31061.5,344.8463261,0.621832669,0.302613158,,35700,0.565576613,4.739999771,2.720000029,
2124,174358,236700,2367,Minnesota State University-Moorhead,Moorhead,MN,www.mnstate.edu,www.mnscu.edu/admissions/calculator/msumoorhead.html,0,3,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,450.0,560.0,480.0,590.0,,,505.0,535.0,,20.0,25.0,19.0,24.0,19.0,25.0,,,23.0,22.0,22.0,,1049.0,1049.0,0.0,0.0016,0.0,0.0125,0.0744,0.0,0.018000000000000002,0.0,0.1339,0.0,0.0,0.006999999999999999,0.0,0.0141,0.0164,0.0125,0.0,0.0564,0.006999999999999999,0.0,0.0266,0.0423,0.0031,0.0,0.0133,0.0,0.0415,0.0501,0.0525,0.0423,0.0,0.0,0.0,0.0,0.1096,0.1112,0.1464,0.006999999999999999,0.0,5912.0,0.7821,0.0262,0.0282,0.0135,0.0076,0.0003,0.025,0.0682,0.0487,0.1472,1,14430.0,,10247.0,11321.0,13704.0,17024.0,17258.0,,,,,,0.3314,0.6768,,0.6279,,0.6301,0.1921,23055.5,255.9633138,0.867412141,0.463292167,,37000,0.670247912,6.559999943,3.059999943,
2172,175342,239600,2396,Alcorn State University,Alcorn State,MS,www.alcorn.edu,www.alcorn.edu/offices/FinancialAid,0,3,1,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,460.0,410.0,480.0,,,430.0,445.0,,16.0,19.0,15.0,20.0,16.0,18.0,,,18.0,18.0,17.0,,851.0,851.0,0.0795,0.0,0.0,0.0,0.0301,0.0,0.0082,0.0,0.0384,0.0,0.0027,0.0,0.0521,0.0,0.0055,0.1151,0.0,0.1068,0.0027,0.07400000000000001,0.0,0.0384,0.0,0.0,0.0164,0.0,0.0247,0.0356,0.0027,0.0767,0.0,0.0,0.0,0.0,0.0247,0.1836,0.0712,0.011000000000000001,0.0,3157.0,0.0326,0.9328,0.006,0.0016,0.0003,0.0025,0.0114,0.0127,0.0,0.1346,1,13360.0,,13419.0,14203.0,16031.0,-59.0,1704.0,,,,,,0.7918,0.6838,,0.2778,,0.8872,0.254,27940.5,310.196828,0.362204724,0.333331161,,30600,0.493857503,22.07999992,5.46999979,
2196,176017,244000,2440,University of Mississippi,University,MS,www.olemiss.edu,www.olemiss.edu/finaid/calculator.html,0,3,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,490.0,590.0,490.0,600.0,,,540.0,545.0,,21.0,27.0,21.0,29.0,19.0,26.0,,,24.0,25.0,23.0,,1100.0,1100.0,0.0,0.0,0.0,0.0021,0.0468,0.0,0.0031,0.0,0.1128,0.0279,0.0,0.0206,0.0003,0.006999999999999999,0.0346,0.0475,0.0,0.0423,0.0045,0.0,0.0,0.0479,0.0042,0.0,0.0108,0.0,0.0524,0.0465,0.0527,0.0433,0.0,0.0,0.0,0.0,0.0328,0.0594,0.2777,0.0227,0.0,16432.0,0.7675,0.1559,0.0275,0.0158,0.0026,0.001,0.0178,0.0114,0.0005,0.0621,1,13858.0,,10647.0,13614.0,17369.0,18011.0,18063.0,,,,,,0.2975,0.8558,,0.3182,,0.4625,0.0931,21500,238.694075,0.795076202,0.58163336,,40600,0.696181118,12.17000008,3.640000105,
2228,176965,245400,2454,University of Central Missouri,Warrensburg,MO,www.ucmo.edu,www.ucmo.edu/calcs/,0,3,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,18.0,24.0,18.0,24.0,17.0,24.0,6.0,8.0,21.0,21.0,21.0,7.0,990.0,990.0,0.0118,0.0,0.0,0.0011,0.0388,0.006999999999999999,0.0232,0.0,0.1788,0.0,0.0759,0.0075,0.021,0.0,0.0102,0.0404,0.0,0.0415,0.0048,0.0,0.0054,0.0016,0.0016,0.0,0.006999999999999999,0.0,0.035,0.091,0.0296,0.0232,0.0,0.0,0.0,0.0124,0.0555,0.1093,0.154,0.0124,0.0,9160.0,0.6675,0.0823,0.0257,0.0074,0.0028,0.001,0.0245,0.0245,0.1644,0.1047,1,14903.0,,11830.0,12989.0,16579.0,18112.0,18219.0,,,,,,0.3814,0.6884,,0.12,,0.6299,0.1635,23450,260.3430725,0.790558871,0.511101774,,36600,0.630711615,7.53000021,3.019999981,
2231,177038,2090700,20907,Cleveland University-Kansas City,Overland Park,KS,www.cleveland.edu,www.cleveland.edu/net-price-calculator/,0,3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.7273,0.0152,0.0152,0.0152,0.0303,0.0152,0.0,0.0,0.1818,0.1818,1,,38183.0,,,,,,,,,38183.0,,0.44299999999999995,1.0,,,,0.9114,0.6667,8625,95.75518125,0.8125,PrivacySuppressed,,37800,0.542553186,6.800000191,2.930000067,
2251,177551,246600,2466,Harris-Stowe State University,Saint Louis,MO,www.hssu.edu,www.hssu.edu/ae/aefiles/7/NetPriceCalc/npcalc.htm,0,3,1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0309,0.0,0.3395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.037000000000000005,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.3457,0.0,0.0,1266.0,0.0806,0.8278,0.0142,0.0047,0.0024,0.0,0.0355,0.0087,0.0261,0.2267,1,10278.0,,9819.0,10612.0,13143.0,14669.0,15610.0,,,,,,0.7554,0.431,,0.2667,,0.8140000000000001,0.3529,24712.5,274.3594106,0.261182109,0.093157163,,27900,0.382293761,18.67000008,6.559999943,
2257,177719,638900,6389,Barnes-Jewish College Goldfarb School of Nursing,Saint Louis,MO,www.barnesjewishcollege.edu,,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,654.0,0.8425,0.055,0.0138,0.0291,0.0031,0.0031,0.0168,0.0,0.0367,0.0,1,,,,,,,,,,,,,0.2276,,,,,0.7943,0.5107,20000,222.041,0.938073394,,,54900,0.846913576,7.659999847,3.579999924,
2270,178059,248200,2482,Maryville University of Saint Louis,Saint Louis,MO,www.maryville.edu,www.maryville.edu/admissions-finaid-worksheets.htm,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.0,610.0,510.0,610.0,,,540.0,560.0,,23.0,27.0,23.0,28.0,24.0,27.0,,,25.0,26.0,26.0,,1142.0,1142.0,0.0,0.0075,0.0,0.0,0.0211,0.0,0.0,0.0,0.0466,0.0,0.0,0.0,0.0,0.0135,0.0075,0.006,0.0,0.0286,0.012,0.0,0.006,0.009000000000000001,0.0,0.0,0.0045,0.0,0.0962,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0677,0.4045,0.2331,0.0075,0.0,2746.0,0.7618,0.0779,0.0237,0.0175,0.0029,0.0025,0.0211,0.0277,0.0648,0.3496,1,,23113.0,,,,,,22365.0,20813.0,21329.0,22462.0,25761.0,0.3376,0.8678,,0.35,,0.6802,0.3503,24990,277.4402295,0.844477836,0.686659247,,44500,0.776344061,5.199999809,2.809999943,
